date,checkins,unique_ind,unique_loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,casual_contacts,hide_large,hide_small,Johor_checkins,Kedah_checkins,Kelantan_checkins,Melaka_checkins,Negeri Sembilan_checkins,Pahang_checkins,Perak_checkins,Perlis_checkins,Pulau Pinang_checkins,Sabah_checkins,Sarawak_checkins,Selangor_checkins,Terengganu_checkins,W.P. KualaLumpur_checkins,W.P. Labuan_checkins,W.P. Putrajaya_checkins,Johor_unique_ind,Kedah_unique_ind,Kelantan_unique_ind,Melaka_unique_ind,Negeri Sembilan_unique_ind,Pahang_unique_ind,Perak_unique_ind,Perlis_unique_ind,Pulau Pinang_unique_ind,Sabah_unique_ind,Sarawak_unique_ind,Selangor_unique_ind,Terengganu_unique_ind,W.P. KualaLumpur_unique_ind,W.P. Labuan_unique_ind,W.P. Putrajaya_unique_ind,Johor_unique_loc,Kedah_unique_loc,Kelantan_unique_loc,Melaka_unique_loc,Negeri Sembilan_unique_loc,Pahang_unique_loc,Perak_unique_loc,Perlis_unique_loc,Pulau Pinang_unique_loc,Sabah_unique_loc,Sarawak_unique_loc,Selangor_unique_loc,Terengganu_unique_loc,W.P. KualaLumpur_unique_loc,W.P. Labuan_unique_loc,W.P. Putrajaya_unique_loc
2022-01-15,31829868,10953584,739030,31611,20063,13257,9162,7189,5606,5338,5318,6626,10217,21080,52272,140655,276336,414113,774372,837234,868502,920101,958258,1061874,1077383,1123441,1174760,1271164,1266547,1263832,1185568,1155784,1136426,1118527,1081523,1064276,1046507,1066375,1117479,1162791,1158020,1088536,1017480,1033221,923848,711653,458014,283367,201004,130798,72360,3074,319,2828,40791,134,665,12,2042,355,437,186,2112,311,164,273,186,809,644,353,306,217,74,20,23.0,6.0,8.0,6.0,69.0,0.0,22.0,35942.0,50.0,654.0,3551311,1086830,442622,899149,1007542,1199289,1962734,269230,2078048,1969837,2024554,7672594,459207,5425452,76912,269454,1519806,565901,244977,401773,498870,511296,847986,160803,857356,690133,720098,3378162,243658,2415060,32542,168888,95346,36850,21624,23686,26153,31733,58565,8979,50482,52750,44889,150818,17658,80483,1841,1919
2022-01-16,30412148,10466425,587577,36150,22910,14969,10469,7801,6304,5309,5337,6135,8759,17649,43487,114942,213444,348479,585663,684132,766276,864681,963534,1094216,1130660,1176017,1218415,1268338,1253308,1248308,1182714,1159280,1140763,1121851,1089379,1058010,1041734,1054800,1112854,1155558,1138806,1039730,937742,911865,777937,571368,344958,200571,132618,81222,42696,3010,263,2584,41205,292,628,14,2025,343,429,256,2048,260,162,267,256,854,612,316,266,165,71,24,0.0,20.0,18.0,40.0,183.0,0.0,31.0,48830.0,66.0,833.0,3537645,1117552,432526,833109,949940,1095946,1788728,237676,1950250,1877394,1987414,7261931,468574,5208842,69911,278570,1468734,579411,245270,374089,476486,482750,791165,138109,800280,666146,707532,3185927,253111,2328524,30475,175793,82203,38448,24584,17606,19770,23701,41901,6372,36895,40387,32859,111847,21004,60825,1361,1682
2022-01-17,28198303,10674361,833317,20811,13763,9353,6352,4754,3965,3811,4142,5665,9523,20394,53685,151980,346880,602439,1072081,1098774,1047417,976749,952395,987841,970668,979704,1025849,1180326,1196543,1214817,1043085,995164,945048,908556,855438,806577,768163,780676,815705,856293,878677,848637,798995,813588,721451,546454,347882,217427,146432,93114,50260,2342,180,2907,40624,199,484,14,1576,268,349,273,1473,239,118,231,273,574,440,265,194,155,66,18,20.0,0.0,4.0,11.0,151.0,0.0,13.0,42995.0,49.0,842.0,3188013,1024949,401856,773240,915562,1067387,1744580,267225,1886963,1756145,1675487,6725584,427128,4804381,77509,241430,1450381,551862,230894,364668,459729,477145,785136,165395,831735,668927,674031,3147335,236119,2254389,33259,151312,104326,40998,24263,25923,29057,36613,62167,10238,55820,58335,50867,173134,20548,96339,2193,2917
2022-01-18,28091787,10286601,733193,25523,16435,10969,8016,6210,5274,4675,4840,6032,10091,21377,52598,140992,278589,432738,782304,800121,792395,820228,860598,953962,979192,1022284,1078488,1194832,1185999,1177807,1073933,1043913,1025052,1001425,957547,923356,890438,899620,959119,1007550,1007690,932731,854279,843914,725332,529780,319075,188569,123001,74271,38623,3245,274,3093,40767,388,627,15,2203,400,449,444,2033,312,159,290,444,816,604,324,289,202,86,24,0.0,22.0,7.0,17.0,297.0,0.0,45.0,,,,3147153,929423,398311,789912,882640,1088299,1673799,267087,1780398,1718214,1694835,6873057,429975,4827260,78379,254043,1410414,506894,230832,373760,445601,487995,753085,159106,777105,658403,675879,3082294,236030,2200889,33710,155664,94036,35225,24082,26399,24745,37050,54161,9744,46495,58721,51466,137966,20833,74218,2254,1829
2022-01-19,27782513,10625610,849633,19404,12305,8324,5771,4487,4000,3743,4121,5719,9947,21530,57875,162902,369130,635167,1125592,1148192,1086469,1006370,960071,978225,948722,949352,991272,1158149,1183080,1209030,1030656,982537,930419,889624,828372,779574,742805,761934,822305,895826,905621,822938,749096,737694,642754,480419,295900,179872,121289,75023,38906,3229,239,2848,41135,457,635,18,2192,384,431,451,2095,243,167,264,451,840,621,337,297,158,64,21,0.0,1.0,0.0,1.0,415.0,0.0,40.0,48800.0,62.0,872.0,3217757,984768,386404,737239,884297,1022734,1709244,250302,1854417,1762764,1723689,6560600,421877,4720338,78159,235860,1450077,536680,222988,349922,446867,456986,767175,159361,830426,667194,678834,3114704,231986,2218530,33695,149087,106460,41198,23973,26279,29837,37143,63211,10400,57360,59116,51972,177282,20752,98616,2259,2979
2022-01-19,27782513,10625610,849633,19404,12305,8324,5771,4487,4000,3743,4121,5719,9947,21530,57875,162902,369130,635167,1125592,1148192,1086469,1006370,960071,978225,948722,949352,991272,1158149,1183080,1209030,1030656,982537,930419,889624,828372,779574,742805,761934,822305,895826,905621,822938,749096,737694,642754,480419,295900,179872,121289,75023,38906,3229,239,2848,41135,457,635,18,2192,384,431,451,2095,243,167,264,451,840,621,337,297,158,64,21,0.0,1.0,0.0,1.0,415.0,0.0,40.0,33882.0,51.0,705.0,3217757,984768,386404,737239,884297,1022734,1709244,250302,1854417,1762764,1723689,6560600,421877,4720338,78159,235860,1450077,536680,222988,349922,446867,456986,767175,159361,830426,667194,678834,3114704,231986,2218530,33695,149087,106460,41198,23973,26279,29837,37143,63211,10400,57360,59116,51972,177282,20752,98616,2259,2979
2022-01-20,27810910,10644206,848081,19750,12536,8324,6051,4852,3930,3989,4491,5680,10002,21377,56361,160768,363712,627393,1113403,1140306,1078739,991428,946014,967898,939572,940225,976576,1142475,1168684,1184634,1007978,949083,899073,859267,805190,766300,739144,757146,815560,883872,907266,863600,802879,800328,715894,539902,334653,203840,134213,82186,44366,3764,522,3254,41623,514,737,25,2405,597,491,526,2388,343,178,313,526,903,683,447,355,220,91,32,0.0,2.0,1.0,14.0,378.0,2.0,117.0,31236.0,42.0,685.0,3179520,990292,401002,742758,894223,1033508,1728341,257832,1840645,1687065,1605682,6655501,433347,4797715,77126,245670,1446678,537651,231232,352824,452341,465823,772897,163405,828591,650502,657498,3159369,238102,2268269,33364,154160,106137,41325,24111,26318,29739,37126,63526,10349,57406,57966,50811,177747,20822,98759,2236,2988
2022-01-21,29587940,10945092,808335,22792,14143,9564,6991,5424,4908,4441,5017,6456,10356,22061,58064,164330,353254,591187,1069770,1103447,1052535,977043,948387,976657,945859,941266,974604,1171279,1410609,1496979,1027416,996566,961965,920031,865885,816281,784471,811182,875906,952318,986304,947872,894285,913289,829348,639114,412760,257205,176021,112272,60026,4046,489,2804,42849,672,701,27,2693,625,471,667,2525,354,175,296,667,1017,744,426,338,240,85,29,0.0,11.0,5.0,0.0,594.0,0.0,62.0,36708.0,49.0,717.0,3369491,980843,369695,807607,957126,1130231,1807925,280830,1975453,1796442,1819521,7113868,343831,5180657,79017,274519,1493959,524929,216198,375331,481878,499963,810258,173328,867628,678875,705766,3309446,202649,2397611,33906,170830,100073,30474,13629,26250,29669,36499,63050,10063,57388,58686,52032,176317,11112,98384,2142,2957
2022-01-22,30961147,10803456,731219,30770,20056,13398,9295,6990,5788,5139,5207,6345,9791,20118,51727,140529,279044,415304,745377,792020,810572,860186,908187,1006620,1030331,1082890,1143434,1241703,1233345,1241505,1167122,1136680,1113704,1094867,1058203,1034228,1012863,1021485,1072486,1127435,1142247,1081569,1012073,1020216,925398,709691,454431,276490,192734,123881,67673,4116,498,2858,44093,441,750,27,2633,706,556,510,2695,335,181,375,510,1053,800,461,381,242,78,15,0.0,3.0,3.0,2.0,365.0,7.0,61.0,38770.0,53.0,654.0,3533403,1021752,416439,882697,1015946,1176627,1935281,261407,2049570,1907902,2009439,7416866,428861,5164329,75371,260303,1512416,545850,234041,394475,505149,503998,834507,157374,850102,679206,714537,3292379,232616,2344667,32358,167877,94588,36616,21098,23593,26495,31696,57961,8884,50275,52021,44990,148464,17236,78419,1813,1941
2022-01-23,29782226,10278789,583115,34737,22052,14786,10094,7382,6230,5111,5418,5993,8789,17887,42413,114741,214695,342477,577952,670960,751371,850886,948324,1083607,1117307,1159038,1202590,1252637,1245541,1230122,1159023,1128901,1112447,1094811,1060875,1022843,987952,997418,1045287,1109683,1120089,1027919,937835,916717,784921,565159,335842,190629,125630,75529,39576,3856,492,2814,45126,532,745,17,2394,700,540,468,2500,332,158,382,468,1002,742,422,334,223,85,24,0.0,1.0,4.0,1.0,477.0,0.0,49.0,37721.0,48.0,651.0,3514978,1060430,402244,805029,945897,1045624,1751732,225506,1933760,1800385,1969160,7079833,443794,5153465,65226,278337,1451035,556865,231136,361887,471643,464785,771854,132406,794136,643889,698661,3125855,242259,2299139,28995,177133,81915,37608,23777,17386,19962,23473,41334,6241,36707,40009,32945,111216,20503,60704,1329,1686
2022-01-24,27393196,10494705,825315,20311,12849,8318,5817,4594,3917,3701,4088,5481,9549,19787,52720,151119,344868,590321,1064283,1096361,1046717,971288,940571,969028,948812,953845,994624,1155948,1176583,1199967,1018700,967867,920865,871594,801762,721834,685098,718466,789004,864940,896865,854479,803784,804534,695805,507874,305340,181853,117377,72077,37611,3214,406,3116,45214,371,599,12,2021,582,403,462,2012,322,144,259,462,766,608,371,267,218,78,26,0.0,19.0,0.0,0.0,330.0,0.0,22.0,34702.0,55.0,735.0,3164516,960939,379437,741479,877878,1012298,1671374,252190,1832182,1738841,1684001,6479487,419140,4668026,74434,239960,1435031,525155,220300,349271,445506,455590,757534,160051,821100,660747,667665,3088613,231492,2211116,32632,153327,103343,40169,23454,25843,28815,36279,61515,10109,55799,57894,50023,171501,20427,95566,2144,2943
2022-01-25,29037859,10785056,839518,19088,12296,7948,5925,4705,4220,3889,4342,5714,9695,21393,56235,161381,367111,631159,1120339,1157937,1099633,1009653,974535,1001468,981082,986979,1027182,1194386,1224338,1241809,1062278,1006976,953430,906902,843586,780221,746521,794838,874328,950274,970878,914312,859976,884394,782433,574477,348245,200890,130020,77548,40890,4066,442,3559,45705,530,768,20,2510,768,547,588,2594,321,183,364,588,1001,766,486,341,229,75,17,0.0,4.0,3.0,0.0,452.0,0.0,71.0,36792.0,50.0,782.0,3340148,1023420,407784,745406,922154,1085338,1771676,260569,1905205,1861748,1855416,6740255,449296,5031702,88907,263689,1472113,545197,231511,353548,456007,471373,778150,162975,837443,683100,701127,3169995,240841,2330388,35693,163238,105283,40407,23690,25962,29179,36926,62556,10198,56743,58504,50995,174899,20504,97955,2234,2942
2022-01-26,29600876,10870641,843284,20272,12845,8583,6049,4790,4326,4031,4498,5877,10096,21187,56268,162148,365486,624366,1113856,1151818,1096090,1005766,969843,996342,974322,978214,1025688,1199511,1226409,1255193,1075392,1015192,966181,932680,880749,842047,810381,839239,898022,983426,1018668,955630,898302,909172,817580,607389,368003,213028,137557,84501,43863,4744,429,3646,46791,632,937,26,2925,856,624,634,3160,302,178,446,634,1237,988,572,363,195,82,25,0.0,5.0,5.0,5.0,459.0,0.0,158.0,43251.0,68.0,878.0,3380762,1014383,401086,794325,950570,1079932,1820381,256400,1927484,1822667,1862362,7024095,447105,5156237,82151,268458,1482299,543471,229855,364643,464532,472988,791171,160580,845357,676997,703510,3237543,242801,2357647,33940,167240,105401,40763,23552,26115,29643,36856,63206,10152,57218,58060,51063,176385,20369,98567,2184,2991
2022-01-27,29413648,10873036,839041,21754,13680,9269,6704,5154,4449,4170,4502,6055,9953,21498,55953,159957,364439,622143,1107508,1137964,1076529,990460,958532,989494,969946,979576,1026369,1197237,1223749,1242349,1062726,1002434,949104,916405,873254,825560,782217,798459,858097,937837,989784,968437,919123,929488,843840,634539,392037,230335,151365,91222,47992,5439,332,4409,47811,1014,968,31,3445,995,679,957,3450,331,223,456,957,1529,959,578,384,217,88,26,0.0,4.0,7.0,6.0,920.0,0.0,77.0,35917.0,48.0,768.0,3375234,1015787,414021,789973,946286,1090128,1773979,264562,1927541,1824080,1908918,6895062,453446,5082017,82886,270467,1485726,545264,238003,363956,468084,482191,789593,166922,846571,679910,716633,3219578,246924,2348615,34447,169231,104561,40739,23587,26260,29547,36778,62594,10204,57036,58152,50857,175290,20314,97653,2160,2947
2022-01-28,31561449,11220624,794056,23974,15595,10493,7457,5821,5126,4538,5052,6488,10787,22100,57183,162379,349751,585165,1053017,1095655,1050617,991241,974855,1026969,1011013,1009777,1040108,1221719,1448772,1567425,1135097,1070059,1046530,1012815,961016,898089,829159,823638,900017,1003632,1066086,1049782,1012501,1043875,977672,765129,496702,300839,204086,131091,70557,5522,373,3285,50036,632,1162,17,3273,1070,810,592,3758,346,240,570,592,1689,1116,603,350,222,92,32,0.0,0.0,3.0,5.0,381.0,0.0,243.0,72600.0,89.0,1234.0,3616664,1042615,389084,871934,1024869,1205593,1995851,290465,2125434,1978626,2093535,7399995,366646,5406193,88028,293664,1533967,546338,226970,392529,502707,528152,867496,176243,900846,715316,759992,3368972,215206,2469038,35893,185616,98086,30669,13526,26071,29195,36046,62606,9811,56463,58201,50721,172073,10968,95771,2142,2865
2022-01-29,33404313,11109722,705328,35563,23127,15329,10802,8680,7298,6323,6505,7729,11986,23411,55775,148772,288222,415918,759681,837748,884949,956607,1011428,1131050,1156599,1205689,1251554,1331938,1323625,1321207,1254870,1223524,1205135,1190655,1159301,1140900,1116240,1123782,1162609,1193955,1168345,1093377,1050903,1078940,996720,774273,502893,307378,211283,136746,74969,5139,226,3767,51403,474,1027,28,2998,1086,737,591,3434,342,213,524,591,1485,1054,545,350,233,81,28,0.0,0.0,0.0,2.0,342.0,3.0,127.0,74543.0,99.0,1201.0,3843870,1146395,470358,973935,1084430,1265935,2212280,279551,2195585,2077974,2337345,7684926,466781,5498858,84073,287108,1565010,585775,261984,424091,527950,548096,940994,162453,881865,713637,775662,3315460,253842,2418633,33696,183690,89695,35956,21094,22962,25785,31364,56717,8641,47772,50669,41989,142650,17139,75721,1734,1869
2022-01-30,32400277,10675380,565005,39346,24854,16584,11863,9082,7407,6354,6552,7687,11068,21466,50728,130201,228217,330730,573218,696030,793228,903317,1006300,1150678,1199972,1252628,1294891,1343119,1334626,1318015,1250409,1218690,1205894,1185662,1149549,1126863,1096873,1088279,1129425,1169219,1154556,1076228,1002730,1017385,938606,724982,462502,273155,184891,115367,60851,4915,188,3056,53254,530,1006,30,2800,1079,704,545,3306,344,226,478,545,1409,1034,527,336,244,76,24,0.0,0.0,7.0,14.0,382.0,17.0,110.0,78650.0,102.0,1140.0,3807111,1241132,542193,948452,1085264,1279113,2210805,260585,2080360,2004981,2248059,7095439,539292,5305894,71591,283165,1509942,618102,295373,413555,516907,549103,932483,147450,830158,684959,746077,3062187,285223,2313615,30178,182848,76233,36527,24318,17328,19884,23927,42434,6249,35307,39668,31022,105885,20510,57609,1289,1590
2022-01-31,27867911,10249810,611268,30447,19299,12922,9203,6611,5774,5087,5420,6784,10962,22508,53645,134354,259399,381826,713993,792674,822192,856573,932019,1043528,1075581,1107914,1132482,1187857,1196356,1211960,1101371,1064150,1037301,1011263,957072,898928,831085,813263,841173,870743,854234,779892,716037,751330,712385,561862,385556,255555,185397,124896,77048,4774,152,3232,54783,483,1018,26,2613,1117,749,539,3134,327,213,536,539,1296,957,543,338,231,80,16,0.0,0.0,17.0,8.0,383.0,1.0,74.0,76777.0,105.0,1382.0,3000354,1105823,536134,805867,1003186,1225989,2006512,245992,1667897,1933084,1793275,6035470,527708,4578767,76408,274368,1361239,572179,296531,382674,500180,542190,908731,144371,763095,688475,677060,2859173,282806,2187296,31223,172321,70370,33558,23560,19284,23286,29547,48590,7549,36502,47639,33841,121079,19754,66542,1732,2531
2022-02-01,22098238,8700315,387859,43157,34203,24942,16859,11162,7767,5707,5407,5774,7200,12708,27863,75013,125376,162812,274695,334053,402075,472065,548787,641394,701429,758085,814512,871008,891488,891622,866411,854714,861512,860609,844286,830556,811488,802311,833067,861077,856245,801273,737126,761927,728579,580674,395811,259323,187621,124386,72079,5566,227,3187,57155,363,1142,19,3099,1306,824,530,3811,384,277,547,530,1632,1183,600,396,244,105,35,0.0,2.0,6.0,4.0,285.0,3.0,63.0,78123.0,99.0,1141.0,2366228,860948,455339,715459,829995,1133041,1632232,204714,1265314,1443655,1104890,4923031,432860,3670740,56918,232029,1159245,479145,264334,362446,456945,533515,829039,124478,634109,572589,476812,2491084,247550,1810679,26022,145734,45552,22159,17501,13583,15207,20141,31177,4983,22830,30272,17235,77563,14291,39349,1029,1448
2022-02-02,23653690,9170907,414105,36921,23184,15526,10302,7463,5663,4476,4259,4806,7064,12784,29634,78359,135352,178115,304520,376168,452074,540469,625329,732960,797459,860470,922310,983166,998774,987344,944093,928169,933041,915476,888966,866057,845369,849554,902770,944111,926163,834886,756549,761810,715317,555820,371713,238756,168045,109716,62358,5736,183,3196,59688,547,1157,27,3190,1362,801,497,4054,368,270,531,497,1717,1263,660,414,245,89,34,0.0,0.0,8.0,12.0,355.0,3.0,169.0,104177.0,133.0,1616.0,2544114,896891,463537,769812,870537,1166013,1798635,200426,1422415,1503861,1355869,5251774,442423,3795517,58209,231328,1223171,501898,269474,385384,476063,546347,890688,124279,683634,589683,553691,2614032,251461,1857010,26269,144910,48778,23367,18206,14274,16155,21146,33542,5051,25450,31872,19123,82148,14983,42214,1092,1520
2022-02-03,26548100,10108391,558601,32659,20887,13486,9703,6996,5518,4818,4659,5204,8231,15742,38560,103703,219361,333440,675678,684416,695158,719285,789944,888079,927319,980952,1030296,1117271,1137659,1154114,1036479,1000161,971965,940647,902609,859755,828478,849489,916671,982087,982406,906660,810794,802161,720687,541692,344589,219463,152887,99403,55879,5720,130,3968,61432,374,1117,34,3050,1519,847,488,3981,385,295,552,488,1614,1310,641,416,251,102,32,0.0,0.0,4.0,14.0,279.0,4.0,73.0,110386.0,131.0,2042.0,2799522,1023562,485251,793979,927932,1272118,2011031,248243,1772148,1789529,1599668,5954523,472275,4089278,65081,259479,1329628,549036,276615,384168,489657,565603,941257,152061,808226,661406,640893,2896617,257264,2015950,28157,160929,63611,29681,21374,18218,21229,27746,43501,6978,35020,43235,29954,118122,17885,57204,1410,2642
2022-02-04,28492409,10572301,636443,28888,18244,12180,8713,6408,5097,4838,4505,5308,8447,17280,42698,118426,248370,386011,783748,812185,815594,822382,876401,956971,977635,1006464,1043867,1171762,1356680,1461394,1068947,1007797,1018855,984913,943786,890774,850892,862794,919956,969812,985302,922237,842611,845226,773958,601545,396166,252251,175836,113949,64306,7234,234,5254,63401,493,1380,34,3769,2051,973,581,5105,506,325,648,581,2106,1594,914,491,335,129,42,0.0,2.0,8.0,5.0,292.0,33.0,153.0,111761.0,123.0,2097.0,3045243,982309,402471,884490,988893,1298945,2037124,263345,1923421,1882937,1798762,6411438,365763,4700959,79052,268053,1407864,532279,243518,405260,504897,567329,932088,160938,851571,683063,695252,3066125,217622,2215311,32008,165024,72421,26768,13493,21459,24095,30160,51291,8073,43862,51259,39842,137038,10759,73296,1862,2728
2022-02-05,28089428,10325543,606780,33695,21512,15072,10515,8126,6127,5376,5339,6346,9155,17770,41199,111951,224236,313881,607083,645974,695848,772470,845519,949159,986297,1037361,1097722,1175810,1178872,1171349,1106177,1061144,1044189,1026307,995031,970778,934088,934216,974623,1018674,1014597,934910,852918,859645,774121,589588,392508,251213,177617,117028,66292,9117,134,6546,65958,358,1742,32,4506,2837,1306,712,6393,644,424,882,712,2632,2056,1058,647,421,178,45,0.0,0.0,38.0,10.0,235.0,2.0,73.0,103541.0,126.0,1864.0,3014750,1034935,437704,848317,978218,1180827,1959888,233376,1794956,1797157,1864172,6447748,437233,4543179,72038,242192,1392231,553112,252053,396145,503597,527562,897000,144331,800994,657146,693341,3045656,242597,2130420,30940,151772,72786,32174,19825,19848,22314,27152,48851,7507,40396,46816,36615,123289,16244,63056,1583,1817
2022-02-06,26405848,9853090,530299,35334,23029,15652,10823,8077,6559,5458,5272,6185,8676,16479,37249,98222,183385,280857,481014,566351,647383,744793,844362,952298,991807,1035507,1084789,1136495,1133831,1117482,1047044,1008613,996976,979179,943412,921051,893400,892282,953836,1012892,993447,878154,780738,754096,666052,487075,302818,180958,121365,74388,40703,10089,143,6460,69578,474,2010,28,5002,3049,1499,858,6938,778,533,966,858,2757,2276,1170,735,502,199,77,0.0,5.0,12.0,22.0,303.0,0.0,132.0,105671.0,133.0,1939.0,2924071,1027597,408236,714631,882443,1003864,1692463,196905,1673933,1624609,1726864,6306468,436416,4345550,64423,241613,1328246,550385,238747,345758,459959,465094,794163,121630,749281,608369,667075,2957121,241054,2076170,28675,155049,71333,35524,22831,15939,18232,21805,38432,5869,33215,36954,29486,101204,19641,53967,1294,1620
2022-02-07,26839553,10382142,786518,21236,13778,9342,6758,5048,4421,3784,4380,5629,9266,19066,49816,140538,323649,547611,1007922,1040498,995717,925044,907564,939439,932477,948166,990694,1137585,1160708,1175930,1011052,963857,920092,877625,819688,762331,725682,753117,818666,896172,918131,848975,748249,715195,617867,449637,280421,170377,111586,68172,36595,11034,77,6036,74567,276,2134,42,5505,3353,1649,937,7591,852,573,1076,937,3091,2348,1287,865,545,222,85,0.0,1.0,15.0,4.0,161.0,1.0,94.0,117602.0,151.0,2391.0,3008992,948578,363374,709217,875279,986365,1709414,246408,1760239,1769524,1714846,6372236,396345,4494510,78845,226881,1394063,520791,215143,342505,447558,453853,783764,155301,805240,662766,686655,3052229,222753,2154421,33081,145670,95309,38336,22131,24297,27540,34009,58703,9723,52951,55981,48616,166070,19309,91256,2108,2902
2022-02-08,26802187,10355642,813477,18881,12004,8393,6192,4922,4109,4004,4416,5961,9691,20435,53631,152425,346633,584797,1057175,1096528,1039483,951855,916294,942027,926110,928604,971417,1112141,1132758,1153371,985993,935608,889557,846187,794252,757028,732945,759286,822792,902016,909924,814511,721289,711436,626418,455503,284729,170728,111784,68864,37080,13944,153,5421,83077,347,2590,49,6801,4504,1968,1174,9578,1117,672,1296,1174,3930,2864,1691,1093,706,308,103,0.0,0.0,1.0,18.0,235.0,8.0,85.0,118155.0,138.0,2457.0,3068205,944103,339906,720085,886687,955757,1693873,246029,1690355,1720965,1737862,6428186,363771,4498997,77349,231529,1403535,516877,203754,344780,445495,442225,763326,154118,785921,647124,686746,3059294,206979,2139853,33012,147867,100525,39261,21629,25275,28429,34431,60793,10037,53525,57272,51283,172908,18712,95077,2180,2933
2022-02-09,26014360,10171251,799314,19091,13095,9378,6795,5176,4287,3856,4171,5436,8517,18449,48128,136236,316864,541459,1006487,1027659,968896,881830,863975,897652,890274,905382,955489,1095451,1109387,1119774,959257,914422,874922,834842,782156,743274,715434,753543,826801,902392,899311,794185,700581,699989,623195,454858,282483,170874,112057,69774,36816,17134,130,5681,94521,726,3212,60,8546,5316,2373,1581,11794,1329,829,1544,1581,4835,3571,2068,1320,849,360,120,0.0,0.0,36.0,35.0,524.0,1.0,130.0,116609.0,142.0,2390.0,2833195,908063,370581,677911,857481,991885,1663549,226581,1598515,1681089,1729529,6244453,402379,4402545,77839,227443,1347058,504648,217272,332561,438182,449584,756380,144330,755718,637143,685035,3002876,222913,2102399,32995,145154,98646,38692,22483,24817,28296,35263,59146,9490,48656,57058,51767,169037,19653,93467,2195,2934
2022-02-10,24856008,9999678,813399,19365,12418,8299,5977,4743,4105,3826,4383,5840,9127,19435,50175,138772,321658,540853,975871,1005664,948404,870675,844772,871351,854988,863061,912299,1060641,1089938,1102817,927826,861688,815846,779366,738454,703575,671124,693763,748745,806611,811334,751756,671743,661301,580478,429563,268092,167733,111114,69258,37181,19090,134,5712,107889,413,3630,67,9222,6171,2687,1541,13392,1417,907,1780,1541,5412,4107,2290,1583,925,371,121,0.0,0.0,0.0,42.0,190.0,13.0,168.0,113069.0,137.0,2350.0,2721276,926424,370631,626511,800183,921514,1603862,243215,1664004,1570745,1619107,5907593,380139,4123467,71673,216961,1312149,509515,218050,317554,422682,433999,744579,155850,781606,612946,665343,2924370,216636,2029711,31367,139236,98478,39962,22931,24678,28205,35331,60998,10057,55091,56236,51429,171479,19519,94901,2138,2888
2022-02-11,26813096,10373890,782398,19971,12340,8756,6352,5070,4307,4120,4365,6052,9559,19826,51112,142595,314510,511662,931312,966701,926133,866635,850996,885819,874690,879937,914595,1081111,1267427,1392142,994128,896813,890503,855157,813435,768715,738464,763182,828523,895792,905765,848304,773700,774538,705599,532396,347942,221930,149423,97161,53531,20939,121,5807,122997,740,3856,98,10125,6860,2942,1836,14686,1455,978,1964,1836,6192,4291,2548,1655,949,386,120,0.0,6.0,10.0,22.0,449.0,15.0,238.0,178265.0,192.0,3304.0,3016681,895479,330879,722616,898458,1015515,1671969,260332,1749070,1624693,1720778,6567885,310347,4544269,76227,245028,1391972,495863,201193,349417,462399,468321,779893,162806,809770,625579,692698,3137422,186510,2162353,32732,154083,96709,29854,12936,25552,28685,34239,60405,9714,55197,56111,51942,172303,10348,94952,2130,2859
2022-02-12,27528364,10173840,714967,28361,18514,12377,8812,6660,5623,5252,5157,6499,9659,19178,46842,125134,255593,365381,695332,749037,784457,834710,880101,963681,979294,1019521,1070755,1158896,1141923,1129985,1054724,1010109,990320,965473,924987,902264,880921,893803,935234,982877,974291,888725,807869,804151,731235,554403,359570,224720,154941,102560,58453,22802,94,5442,140342,658,4076,81,10833,7812,3027,1797,16321,1640,1076,1951,1797,6652,5108,2765,1796,1102,400,138,0.0,0.0,4.0,175.0,279.0,53.0,147.0,222765.0,242.0,3716.0,3090163,962711,378478,754190,925001,1078672,1794404,235002,1760156,1513780,1869644,6683657,401718,4533554,68484,228756,1392028,518920,217418,357597,472478,478166,800882,144259,783003,583800,697564,3088795,220292,2117059,29891,146600,91796,35882,19549,22884,25886,31213,56527,8733,48651,48731,45295,147788,16435,77487,1703,1887
