date,state,checkins,unique_ind,unique_loc,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2021-11-20,Sarawak,2026667.0,733497.0,46952.0,255.0,0.0,411.0,3888.0,0.0,29.0,1.0,203.0,22.0,16.0,1.0,180.0,56.0,11.0,5.0,1.0,39.0,62.0,37.0,42.0,29.0,22.0,5.0
2021-11-20,Selangor,7355451.0,3315036.0,154889.0,1528.0,9.0,1106.0,17822.0,38.0,385.0,23.0,1105.0,15.0,275.0,58.0,1080.0,102.0,97.0,178.0,58.0,394.0,335.0,200.0,151.0,76.0,23.0,3.0
2021-11-20,Terengganu,530101.0,269861.0,19365.0,225.0,0.0,184.0,2841.0,0.0,43.0,5.0,175.0,2.0,17.0,4.0,156.0,48.0,10.0,7.0,4.0,43.0,43.0,41.0,29.0,29.0,16.0,3.0
2021-11-20,W.P. Kuala Lumpur,,,,319.0,2.0,276.0,4439.0,1.0,51.0,6.0,257.0,5.0,32.0,10.0,243.0,34.0,13.0,19.0,10.0,72.0,80.0,53.0,38.0,24.0,6.0,4.0
2021-11-20,W.P. KualaLumpur,5213117.0,2333571.0,82106.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,W.P. Labuan,81979.0,33085.0,1868.0,19.0,0.0,12.0,132.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,17.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,2.0,0.0,0.0,0.0
2021-11-20,W.P. Putrajaya,252330.0,154621.0,2015.0,91.0,0.0,39.0,781.0,14.0,25.0,2.0,62.0,2.0,21.0,2.0,62.0,6.0,6.0,15.0,2.0,13.0,28.0,15.0,6.0,5.0,1.0,0.0
2021-11-21,Johor,3420978.0,1467645.0,83083.0,494.0,5.0,884.0,6703.0,11.0,151.0,5.0,337.0,1.0,116.0,29.0,296.0,53.0,47.0,69.0,29.0,106.0,90.0,62.0,38.0,33.0,12.0,8.0
2021-11-21,Kedah,1228999.0,619467.0,40500.0,275.0,1.0,345.0,3077.0,0.0,75.0,5.0,193.0,2.0,63.0,11.0,162.0,39.0,23.0,40.0,11.0,55.0,51.0,29.0,27.0,24.0,11.0,4.0
2021-11-21,Kelantan,511086.0,275429.0,27330.0,486.0,0.0,626.0,6108.0,0.0,113.0,4.0,356.0,13.0,74.0,19.0,307.0,86.0,29.0,45.0,19.0,102.0,86.0,60.0,59.0,58.0,20.0,8.0
2021-11-21,Melaka,830345.0,389932.0,17618.0,142.0,0.0,210.0,1576.0,5.0,36.0,2.0,98.0,6.0,33.0,8.0,85.0,16.0,14.0,19.0,8.0,26.0,22.0,16.0,21.0,11.0,5.0,0.0
2021-11-21,Negeri Sembilan,985725.0,501423.0,20181.0,197.0,0.0,144.0,2559.0,51.0,62.0,0.0,130.0,5.0,28.0,9.0,137.0,23.0,12.0,16.0,9.0,43.0,54.0,28.0,12.0,13.0,5.0,5.0
2021-11-21,Pahang,1203230.0,528520.0,25143.0,265.0,0.0,290.0,4146.0,3.0,64.0,1.0,197.0,3.0,53.0,9.0,182.0,21.0,23.0,30.0,9.0,53.0,64.0,33.0,32.0,10.0,7.0,4.0
2021-11-21,Perak,1829927.0,831393.0,42050.0,177.0,0.0,259.0,2514.0,0.0,30.0,3.0,139.0,5.0,11.0,0.0,112.0,54.0,4.0,7.0,0.0,28.0,32.0,28.0,24.0,32.0,15.0,7.0
2021-11-21,Perlis,260617.0,149573.0,6761.0,12.0,0.0,29.0,339.0,0.0,4.0,0.0,8.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0
2021-11-21,Pulau Pinang,1859231.0,798800.0,37204.0,271.0,1.0,149.0,3646.0,3.0,66.0,1.0,201.0,3.0,49.0,13.0,168.0,40.0,17.0,32.0,13.0,58.0,50.0,36.0,24.0,28.0,9.0,3.0
2021-11-21,Sabah,1969109.0,702456.0,42205.0,437.0,0.0,522.0,8195.0,17.0,116.0,3.0,313.0,5.0,61.0,26.0,286.0,61.0,19.0,42.0,26.0,106.0,88.0,48.0,44.0,39.0,16.0,6.0
2021-11-21,Sarawak,1986952.0,720341.0,33857.0,245.0,2.0,415.0,3716.0,0.0,37.0,0.0,185.0,23.0,25.0,3.0,179.0,38.0,13.0,12.0,3.0,42.0,73.0,30.0,34.0,17.0,16.0,5.0
2021-11-21,Selangor,6881839.0,3138823.0,112431.0,1365.0,2.0,977.0,18210.0,10.0,292.0,19.0,1039.0,15.0,209.0,49.0,993.0,98.0,83.0,126.0,49.0,335.0,338.0,198.0,122.0,67.0,24.0,7.0
2021-11-21,Terengganu,546682.0,281130.0,23109.0,208.0,0.0,414.0,2633.0,0.0,39.0,5.0,160.0,4.0,22.0,2.0,136.0,48.0,18.0,4.0,2.0,37.0,44.0,18.0,37.0,29.0,12.0,7.0
2021-11-21,W.P. Kuala Lumpur,,,,235.0,1.0,224.0,4450.0,4.0,49.0,4.0,180.0,2.0,26.0,10.0,174.0,23.0,10.0,16.0,10.0,58.0,57.0,24.0,35.0,14.0,6.0,3.0
2021-11-21,W.P. KualaLumpur,4974101.0,2257271.0,61564.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,W.P. Labuan,71982.0,30732.0,1371.0,14.0,0.0,13.0,133.0,7.0,2.0,0.0,11.0,1.0,2.0,0.0,11.0,1.0,0.0,2.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
2021-11-21,W.P. Putrajaya,257838.0,160706.0,1797.0,31.0,0.0,24.0,788.0,3.0,7.0,1.0,22.0,1.0,6.0,1.0,24.0,0.0,1.0,5.0,1.0,6.0,10.0,7.0,1.0,0.0,0.0,0.0
2021-11-22,Johor,3250425.0,1480084.0,107141.0,374.0,2.0,213.0,6853.0,35.0,98.0,4.0,270.0,2.0,60.0,18.0,258.0,37.0,21.0,39.0,18.0,99.0,74.0,45.0,40.0,27.0,6.0,4.0
2021-11-22,Kedah,1108246.0,576172.0,43318.0,472.0,2.0,415.0,3130.0,4.0,133.0,1.0,332.0,6.0,106.0,26.0,295.0,41.0,37.0,69.0,26.0,102.0,89.0,58.0,46.0,28.0,10.0,3.0
2021-11-22,Kelantan,478940.0,260191.0,27283.0,683.0,1.0,526.0,6263.0,17.0,164.0,10.0,498.0,11.0,106.0,26.0,448.0,102.0,48.0,58.0,26.0,148.0,122.0,89.0,89.0,60.0,34.0,8.0
2021-11-22,Melaka,809451.0,378634.0,26410.0,291.0,1.0,195.0,1671.0,11.0,77.0,0.0,205.0,9.0,51.0,23.0,153.0,64.0,11.0,40.0,23.0,62.0,43.0,28.0,20.0,31.0,22.0,11.0
2021-11-22,Negeri Sembilan,958351.0,478916.0,29940.0,132.0,3.0,201.0,2489.0,26.0,44.0,1.0,85.0,2.0,28.0,1.0,87.0,16.0,10.0,18.0,1.0,33.0,25.0,16.0,13.0,12.0,4.0,0.0
2021-11-22,Pahang,1178568.0,509884.0,38667.0,356.0,1.0,342.0,4159.0,9.0,99.0,5.0,249.0,3.0,76.0,19.0,217.0,44.0,28.0,48.0,19.0,74.0,70.0,39.0,34.0,32.0,10.0,2.0
2021-11-22,Perak,1767128.0,804478.0,63119.0,228.0,2.0,312.0,2423.0,0.0,40.0,3.0,176.0,9.0,20.0,3.0,129.0,75.0,7.0,13.0,3.0,34.0,44.0,25.0,26.0,42.0,21.0,12.0
2021-11-22,Perlis,284688.0,172697.0,10739.0,13.0,0.0,27.0,325.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0
2021-11-22,Pulau Pinang,1829607.0,832654.0,57138.0,246.0,0.0,1267.0,2625.0,2.0,46.0,1.0,199.0,0.0,36.0,14.0,157.0,39.0,18.0,18.0,14.0,43.0,44.0,36.0,34.0,21.0,16.0,2.0
2021-11-22,Sabah,1902897.0,711729.0,61287.0,485.0,1.0,551.0,8120.0,92.0,97.0,4.0,362.0,22.0,57.0,29.0,349.0,49.0,24.0,33.0,29.0,134.0,123.0,43.0,49.0,26.0,16.0,7.0
2021-11-22,Sarawak,1807793.0,708849.0,53055.0,147.0,0.0,353.0,3508.0,0.0,18.0,3.0,117.0,9.0,7.0,2.0,100.0,38.0,3.0,4.0,2.0,21.0,32.0,24.0,23.0,21.0,10.0,7.0
2021-11-22,Selangor,6658548.0,3149214.0,177635.0,968.0,0.0,836.0,18328.0,26.0,239.0,11.0,703.0,15.0,187.0,28.0,658.0,90.0,69.0,118.0,28.0,200.0,231.0,147.0,80.0,52.0,28.0,10.0
2021-11-22,Terengganu,513056.0,268189.0,22909.0,202.0,0.0,166.0,2662.0,0.0,40.0,2.0,159.0,1.0,23.0,1.0,132.0,46.0,9.0,14.0,1.0,25.0,51.0,22.0,34.0,22.0,15.0,9.0
2021-11-22,W.P. Kuala Lumpur,,,,208.0,2.0,175.0,4479.0,1.0,41.0,3.0,161.0,3.0,22.0,6.0,162.0,18.0,8.0,14.0,6.0,61.0,53.0,27.0,21.0,10.0,7.0,1.0
2021-11-22,W.P. KualaLumpur,4734450.0,2221312.0,99136.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,W.P. Labuan,82134.0,34040.0,2274.0,10.0,0.0,21.0,122.0,0.0,2.0,0.0,7.0,1.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0
2021-11-22,W.P. Putrajaya,243267.0,149576.0,3084.0,70.0,3.0,28.0,830.0,5.0,26.0,0.0,44.0,0.0,25.0,3.0,41.0,1.0,12.0,13.0,3.0,6.0,16.0,17.0,2.0,0.0,1.0,0.0
2021-11-23,Johor,3115854.0,1455017.0,107840.0,569.0,2.0,318.0,7100.0,87.0,147.0,2.0,415.0,5.0,102.0,13.0,390.0,64.0,37.0,65.0,13.0,139.0,117.0,74.0,60.0,40.0,17.0,7.0
2021-11-23,Kedah,1065567.0,564018.0,42706.0,471.0,0.0,312.0,3286.0,27.0,143.0,5.0,317.0,6.0,100.0,23.0,283.0,64.0,40.0,60.0,23.0,103.0,82.0,55.0,43.0,48.0,11.0,5.0
2021-11-23,Kelantan,457569.0,252010.0,26611.0,640.0,0.0,475.0,6420.0,5.0,175.0,8.0,434.0,23.0,119.0,35.0,401.0,85.0,40.0,79.0,35.0,124.0,128.0,73.0,76.0,50.0,32.0,3.0
2021-11-23,Melaka,767633.0,366980.0,26757.0,112.0,4.0,85.0,1693.0,16.0,22.0,0.0,84.0,6.0,14.0,3.0,77.0,18.0,3.0,11.0,3.0,26.0,23.0,10.0,18.0,12.0,5.0,1.0
2021-11-23,Negeri Sembilan,949755.0,473977.0,30565.0,139.0,2.0,134.0,2494.0,7.0,33.0,0.0,103.0,3.0,29.0,4.0,89.0,17.0,10.0,19.0,4.0,24.0,27.0,28.0,10.0,13.0,4.0,0.0
2021-11-23,Pahang,1157733.0,502013.0,39314.0,278.0,0.0,505.0,3929.0,2.0,67.0,0.0,209.0,2.0,48.0,13.0,182.0,34.0,15.0,33.0,13.0,60.0,58.0,30.0,34.0,23.0,8.0,3.0
2021-11-23,Perak,1763744.0,795989.0,64843.0,226.0,2.0,285.0,2363.0,2.0,42.0,6.0,170.0,8.0,15.0,2.0,162.0,47.0,7.0,8.0,2.0,35.0,48.0,44.0,35.0,29.0,16.0,2.0
2021-11-23,Perlis,270755.0,168319.0,10730.0,31.0,0.0,33.0,323.0,0.0,8.0,2.0,21.0,0.0,5.0,1.0,21.0,4.0,2.0,3.0,1.0,4.0,5.0,2.0,10.0,4.0,0.0,0.0
2021-11-23,Pulau Pinang,1842779.0,836072.0,58183.0,262.0,0.0,63.0,2820.0,2.0,62.0,4.0,196.0,0.0,38.0,11.0,178.0,35.0,14.0,24.0,11.0,57.0,46.0,44.0,31.0,17.0,14.0,4.0
2021-11-23,Sabah,1851322.0,698237.0,61658.0,526.0,0.0,476.0,8163.0,1.0,149.0,13.0,355.0,9.0,104.0,34.0,325.0,62.0,38.0,66.0,34.0,113.0,83.0,73.0,56.0,33.0,23.0,6.0
2021-11-23,Sarawak,1760862.0,698051.0,53582.0,239.0,0.0,371.0,3372.0,0.0,54.0,5.0,161.0,19.0,14.0,3.0,182.0,40.0,11.0,3.0,3.0,42.0,48.0,53.0,39.0,21.0,13.0,6.0
2021-11-23,Selangor,6870679.0,3219483.0,183333.0,1397.0,1.0,1080.0,18640.0,32.0,313.0,22.0,1053.0,9.0,248.0,56.0,976.0,105.0,80.0,168.0,56.0,315.0,330.0,186.0,145.0,74.0,26.0,5.0
2021-11-23,Terengganu,490985.0,258839.0,22726.0,207.0,0.0,317.0,2550.0,0.0,35.0,2.0,166.0,4.0,16.0,2.0,136.0,53.0,9.0,7.0,2.0,36.0,38.0,33.0,29.0,34.0,13.0,6.0
2021-11-23,W.P. Kuala Lumpur,,,,419.0,12.0,399.0,4498.0,20.0,78.0,5.0,327.0,9.0,44.0,10.0,320.0,44.0,19.0,25.0,10.0,104.0,106.0,63.0,47.0,33.0,10.0,1.0
2021-11-23,W.P. KualaLumpur,4976950.0,2281089.0,102334.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,W.P. Labuan,80194.0,33710.0,2308.0,7.0,0.0,3.0,126.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2021-11-23,W.P. Putrajaya,249272.0,152958.0,3106.0,71.0,1.0,52.0,849.0,10.0,32.0,1.0,34.0,4.0,30.0,2.0,34.0,4.0,13.0,17.0,2.0,7.0,14.0,10.0,3.0,4.0,0.0,0.0
2021-11-24,Johor,3219437.0,1468635.0,108070.0,486.0,7.0,345.0,7238.0,10.0,125.0,9.0,346.0,6.0,92.0,21.0,316.0,57.0,27.0,65.0,21.0,104.0,89.0,74.0,49.0,43.0,7.0,7.0
2021-11-24,Kedah,1149176.0,590682.0,44218.0,358.0,1.0,366.0,3276.0,32.0,93.0,3.0,258.0,4.0,69.0,15.0,221.0,43.0,24.0,45.0,15.0,84.0,67.0,32.0,38.0,25.0,13.0,5.0
2021-11-24,Kelantan,449785.0,248137.0,25935.0,590.0,2.0,503.0,6503.0,6.0,171.0,7.0,395.0,17.0,120.0,25.0,348.0,95.0,49.0,71.0,25.0,115.0,99.0,71.0,63.0,58.0,26.0,11.0
2021-11-24,Melaka,789100.0,370802.0,26857.0,191.0,1.0,207.0,1677.0,6.0,54.0,0.0,132.0,5.0,46.0,16.0,109.0,20.0,13.0,33.0,16.0,44.0,33.0,14.0,18.0,13.0,6.0,1.0
2021-11-24,Negeri Sembilan,960031.0,475054.0,30832.0,202.0,1.0,160.0,2531.0,1.0,53.0,5.0,139.0,5.0,41.0,9.0,128.0,24.0,18.0,23.0,9.0,34.0,45.0,36.0,13.0,17.0,5.0,2.0
2021-11-24,Pahang,1133798.0,493482.0,39122.0,376.0,0.0,469.0,3834.0,10.0,92.0,5.0,274.0,5.0,63.0,14.0,243.0,56.0,20.0,43.0,14.0,91.0,70.0,39.0,43.0,36.0,19.0,1.0
2021-11-24,Perak,1832571.0,811570.0,65356.0,219.0,3.0,174.0,2405.0,0.0,43.0,3.0,155.0,18.0,24.0,5.0,135.0,55.0,12.0,12.0,5.0,26.0,49.0,27.0,33.0,34.0,14.0,7.0
2021-11-24,Perlis,286350.0,173718.0,10939.0,43.0,0.0,25.0,341.0,0.0,11.0,0.0,31.0,1.0,6.0,2.0,26.0,9.0,2.0,4.0,2.0,14.0,2.0,8.0,2.0,6.0,1.0,2.0
2021-11-24,Pulau Pinang,1921489.0,854753.0,58868.0,270.0,2.0,98.0,2992.0,3.0,56.0,1.0,209.0,4.0,35.0,8.0,180.0,47.0,13.0,22.0,8.0,65.0,41.0,45.0,29.0,29.0,14.0,4.0
2021-11-24,Sabah,1944920.0,715098.0,62229.0,622.0,0.0,378.0,8402.0,47.0,181.0,9.0,410.0,22.0,113.0,39.0,390.0,78.0,40.0,73.0,39.0,142.0,115.0,86.0,47.0,49.0,15.0,14.0
2021-11-24,Sarawak,1869800.0,714325.0,54305.0,192.0,0.0,392.0,3171.0,0.0,27.0,2.0,138.0,25.0,7.0,7.0,140.0,38.0,4.0,3.0,7.0,40.0,57.0,33.0,10.0,23.0,10.0,5.0
2021-11-24,Selangor,6782343.0,3184986.0,182670.0,1511.0,0.0,1539.0,18608.0,40.0,347.0,20.0,1125.0,19.0,236.0,48.0,1094.0,112.0,89.0,147.0,48.0,345.0,375.0,242.0,132.0,72.0,26.0,14.0
2021-11-24,Terengganu,473348.0,252348.0,21811.0,231.0,1.0,130.0,2644.0,0.0,55.0,1.0,170.0,5.0,30.0,6.0,128.0,67.0,13.0,17.0,6.0,36.0,44.0,20.0,28.0,37.0,21.0,9.0
2021-11-24,W.P. Kuala Lumpur,,,,400.0,5.0,271.0,4626.0,10.0,97.0,8.0,288.0,7.0,57.0,9.0,295.0,39.0,21.0,36.0,9.0,91.0,87.0,69.0,48.0,22.0,16.0,1.0
2021-11-24,W.P. KualaLumpur,4840589.0,2244621.0,101442.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,W.P. Labuan,85085.0,34559.0,2327.0,27.0,0.0,12.0,141.0,8.0,3.0,0.0,22.0,2.0,2.0,1.0,20.0,4.0,1.0,1.0,1.0,6.0,7.0,3.0,4.0,3.0,1.0,0.0
2021-11-24,W.P. Putrajaya,242208.0,149359.0,3096.0,37.0,0.0,13.0,873.0,2.0,12.0,0.0,24.0,1.0,9.0,2.0,25.0,1.0,4.0,5.0,2.0,8.0,8.0,9.0,0.0,1.0,0.0,0.0
2021-11-25,Johor,3371142.0,1504755.0,109519.0,605.0,4.0,541.0,7301.0,15.0,169.0,3.0,430.0,3.0,118.0,25.0,373.0,89.0,48.0,70.0,25.0,118.0,111.0,74.0,70.0,59.0,24.0,6.0
2021-11-25,Kedah,1151592.0,589697.0,43831.0,442.0,1.0,403.0,3313.0,11.0,114.0,4.0,318.0,6.0,92.0,19.0,281.0,49.0,25.0,67.0,19.0,90.0,77.0,65.0,49.0,27.0,15.0,7.0
2021-11-25,Kelantan,493784.0,265931.0,25899.0,511.0,1.0,826.0,6180.0,8.0,121.0,6.0,370.0,14.0,87.0,30.0,300.0,94.0,41.0,46.0,30.0,96.0,85.0,51.0,68.0,59.0,28.0,7.0
2021-11-25,Melaka,841074.0,387823.0,27506.0,291.0,2.0,224.0,1743.0,9.0,59.0,6.0,217.0,9.0,40.0,10.0,190.0,50.0,20.0,20.0,10.0,69.0,60.0,30.0,31.0,35.0,13.0,2.0
2021-11-25,Negeri Sembilan,1010656.0,492794.0,31097.0,180.0,0.0,246.0,2464.0,2.0,59.0,1.0,116.0,4.0,48.0,7.0,106.0,19.0,17.0,31.0,7.0,44.0,35.0,15.0,12.0,16.0,3.0,0.0
2021-11-25,Pahang,1229405.0,519945.0,39667.0,426.0,0.0,475.0,3782.0,14.0,118.0,7.0,298.0,3.0,83.0,24.0,257.0,62.0,30.0,53.0,24.0,80.0,89.0,47.0,41.0,41.0,18.0,3.0
2021-11-25,Perak,1779051.0,806374.0,64398.0,280.0,0.0,297.0,2382.0,0.0,48.0,3.0,213.0,16.0,16.0,5.0,185.0,74.0,3.0,13.0,5.0,48.0,63.0,34.0,40.0,40.0,25.0,9.0
2021-11-25,Perlis,295684.0,176946.0,10924.0,46.0,0.0,57.0,330.0,0.0,9.0,0.0,37.0,0.0,7.0,2.0,32.0,5.0,3.0,4.0,2.0,6.0,9.0,10.0,7.0,3.0,2.0,0.0
2021-11-25,Pulau Pinang,1886481.0,849691.0,58676.0,263.0,0.0,22.0,3231.0,0.0,61.0,0.0,199.0,3.0,36.0,11.0,182.0,34.0,14.0,22.0,11.0,66.0,46.0,37.0,33.0,19.0,13.0,2.0
2021-11-25,Sabah,1945401.0,718381.0,61490.0,513.0,0.0,928.0,7983.0,15.0,147.0,7.0,342.0,17.0,90.0,33.0,323.0,65.0,31.0,59.0,33.0,107.0,98.0,71.0,47.0,42.0,14.0,9.0
2021-11-25,Sarawak,1949984.0,731401.0,54067.0,171.0,0.0,379.0,2957.0,0.0,25.0,1.0,127.0,18.0,12.0,4.0,113.0,42.0,6.0,6.0,4.0,27.0,40.0,23.0,23.0,22.0,16.0,4.0
2021-11-25,Selangor,7076087.0,3291965.0,183378.0,1650.0,2.0,1504.0,18749.0,91.0,384.0,18.0,1231.0,17.0,287.0,56.0,1167.0,123.0,106.0,181.0,56.0,401.0,378.0,250.0,138.0,81.0,28.0,14.0
2021-11-25,Terengganu,528090.0,271501.0,22511.0,233.0,0.0,246.0,2623.0,0.0,49.0,2.0,181.0,1.0,24.0,2.0,135.0,72.0,17.0,7.0,2.0,27.0,46.0,24.0,38.0,49.0,17.0,6.0
2021-11-25,W.P. Kuala Lumpur,,,,452.0,2.0,358.0,4719.0,23.0,97.0,1.0,342.0,12.0,64.0,14.0,337.0,37.0,28.0,36.0,14.0,146.0,98.0,57.0,36.0,20.0,12.0,5.0
2021-11-25,W.P. KualaLumpur,5192802.0,2384575.0,102079.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,W.P. Labuan,91404.0,35846.0,2307.0,38.0,0.0,19.0,160.0,13.0,12.0,0.0,24.0,2.0,12.0,2.0,22.0,2.0,2.0,10.0,2.0,9.0,5.0,5.0,3.0,1.0,1.0,0.0
2021-11-25,W.P. Putrajaya,269558.0,160790.0,3092.0,43.0,0.0,77.0,839.0,4.0,13.0,0.0,30.0,0.0,12.0,1.0,30.0,0.0,3.0,9.0,1.0,4.0,13.0,8.0,5.0,0.0,0.0,0.0
2021-11-26,Johor,3587094.0,1549007.0,102707.0,430.0,2.0,458.0,7268.0,8.0,105.0,2.0,319.0,4.0,82.0,10.0,283.0,55.0,33.0,49.0,10.0,84.0,95.0,54.0,50.0,34.0,16.0,5.0
2021-11-26,Kedah,1188562.0,591094.0,32730.0,428.0,0.0,411.0,3330.0,10.0,134.0,6.0,280.0,8.0,105.0,23.0,256.0,44.0,35.0,70.0,23.0,77.0,93.0,48.0,38.0,27.0,12.0,5.0
2021-11-26,Kelantan,453807.0,252222.0,14545.0,442.0,0.0,517.0,6101.0,4.0,93.0,5.0,333.0,11.0,58.0,22.0,287.0,75.0,24.0,34.0,22.0,107.0,57.0,62.0,61.0,48.0,23.0,4.0
2021-11-26,Melaka,945305.0,421517.0,27275.0,229.0,3.0,69.0,1903.0,11.0,62.0,1.0,162.0,4.0,48.0,5.0,155.0,21.0,24.0,24.0,5.0,59.0,38.0,31.0,27.0,14.0,6.0,1.0
2021-11-26,Negeri Sembilan,1084788.0,525058.0,30809.0,159.0,1.0,261.0,2361.0,7.0,53.0,3.0,101.0,2.0,36.0,11.0,95.0,17.0,11.0,25.0,11.0,30.0,26.0,21.0,18.0,11.0,4.0,2.0
2021-11-26,Pahang,1356480.0,564767.0,38831.0,358.0,0.0,314.0,3822.0,1.0,86.0,3.0,262.0,7.0,60.0,11.0,234.0,53.0,23.0,37.0,11.0,84.0,57.0,57.0,36.0,33.0,18.0,2.0
2021-11-26,Perak,2020826.0,884934.0,65070.0,262.0,0.0,246.0,2390.0,1.0,52.0,2.0,196.0,12.0,23.0,4.0,167.0,68.0,10.0,13.0,4.0,40.0,53.0,40.0,34.0,46.0,18.0,4.0
2021-11-26,Perlis,334990.0,194142.0,10585.0,30.0,0.0,41.0,318.0,0.0,7.0,0.0,23.0,0.0,6.0,0.0,17.0,7.0,2.0,4.0,0.0,6.0,4.0,4.0,3.0,5.0,2.0,0.0
2021-11-26,Pulau Pinang,2143323.0,915738.0,58930.0,369.0,0.0,1095.0,2505.0,21.0,83.0,2.0,282.0,2.0,53.0,14.0,255.0,45.0,16.0,37.0,14.0,95.0,61.0,59.0,40.0,28.0,13.0,4.0
2021-11-26,Sabah,2164887.0,759059.0,62563.0,486.0,1.0,433.0,8028.0,0.0,139.0,10.0,323.0,14.0,95.0,27.0,309.0,53.0,45.0,50.0,27.0,81.0,113.0,67.0,48.0,36.0,12.0,5.0
2021-11-26,Sarawak,2067988.0,760542.0,54607.0,144.0,0.0,349.0,2749.0,0.0,21.0,2.0,106.0,15.0,9.0,2.0,97.0,35.0,2.0,7.0,2.0,27.0,28.0,22.0,20.0,12.0,14.0,9.0
2021-11-26,Selangor,7664568.0,3462654.0,181689.0,1479.0,7.0,1667.0,18557.0,15.0,317.0,12.0,1128.0,22.0,228.0,51.0,1081.0,109.0,77.0,151.0,51.0,342.0,391.0,217.0,131.0,79.0,26.0,4.0
2021-11-26,Terengganu,396542.0,222252.0,11258.0,189.0,4.0,280.0,2529.0,0.0,40.0,3.0,144.0,2.0,21.0,3.0,124.0,41.0,9.0,12.0,3.0,30.0,39.0,26.0,29.0,24.0,11.0,6.0
2021-11-26,W.P. Kuala Lumpur,,,,400.0,6.0,428.0,4687.0,33.0,93.0,3.0,299.0,5.0,53.0,13.0,300.0,34.0,21.0,32.0,13.0,129.0,91.0,43.0,37.0,21.0,8.0,5.0
2021-11-26,W.P. KualaLumpur,5685853.0,2526571.0,101580.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,W.P. Labuan,97532.0,37269.0,2291.0,27.0,0.0,19.0,168.0,6.0,5.0,0.0,20.0,2.0,4.0,0.0,20.0,3.0,0.0,4.0,0.0,6.0,7.0,3.0,4.0,1.0,2.0,0.0
2021-11-26,W.P. Putrajaya,300710.0,177922.0,3045.0,69.0,1.0,76.0,832.0,6.0,29.0,0.0,40.0,0.0,25.0,0.0,42.0,1.0,10.0,15.0,0.0,6.0,22.0,10.0,4.0,1.0,0.0,0.0
2021-11-27,Johor,3658863.0,1551800.0,97721.0,337.0,4.0,481.0,7121.0,5.0,104.0,5.0,225.0,3.0,83.0,16.0,205.0,33.0,29.0,54.0,16.0,53.0,66.0,56.0,30.0,21.0,10.0,2.0
2021-11-27,Kedah,1258523.0,616321.0,39104.0,459.0,2.0,387.0,3400.0,5.0,128.0,6.0,319.0,6.0,91.0,29.0,272.0,65.0,33.0,58.0,29.0,99.0,80.0,43.0,50.0,40.0,21.0,4.0
2021-11-27,Kelantan,533481.0,279565.0,23190.0,430.0,0.0,739.0,5787.0,1.0,122.0,5.0,289.0,14.0,82.0,24.0,257.0,66.0,27.0,55.0,24.0,73.0,76.0,59.0,49.0,40.0,23.0,3.0
2021-11-27,Melaka,1025247.0,445135.0,24569.0,177.0,1.0,82.0,1997.0,4.0,35.0,1.0,138.0,3.0,25.0,8.0,109.0,34.0,15.0,10.0,8.0,39.0,26.0,18.0,26.0,28.0,4.0,2.0
2021-11-27,Negeri Sembilan,1146643.0,552888.0,27793.0,204.0,0.0,207.0,2357.0,4.0,55.0,1.0,143.0,5.0,41.0,7.0,135.0,21.0,13.0,28.0,7.0,37.0,53.0,23.0,22.0,12.0,8.0,1.0
2021-11-27,Pahang,1414014.0,575006.0,34369.0,329.0,0.0,154.0,3994.0,35.0,70.0,4.0,246.0,9.0,46.0,6.0,233.0,42.0,17.0,29.0,6.0,59.0,84.0,48.0,42.0,26.0,15.0,1.0
2021-11-27,Perak,2041821.0,886114.0,59234.0,231.0,3.0,197.0,2418.0,3.0,41.0,2.0,184.0,4.0,14.0,7.0,136.0,74.0,7.0,7.0,7.0,34.0,39.0,31.0,32.0,43.0,25.0,6.0
2021-11-27,Perlis,312759.0,176807.0,9382.0,33.0,0.0,28.0,323.0,0.0,5.0,0.0,28.0,0.0,1.0,0.0,26.0,6.0,0.0,1.0,0.0,14.0,4.0,6.0,2.0,3.0,2.0,1.0
